time,day-ahead,intra-day
13/02/2023 19:30,127.8,125.11
13/02/2023 20:00,145.8,133.16
13/02/2023 20:30,145.8,121.22
13/02/2023 21:00,168.64,133.83
13/02/2023 21:30,168.64,134.06
13/02/2023 22:00,183.96,157.27
13/02/2023 22:30,183.96,160.81
13/02/2023 23:00,184.85,173.42
13/02/2023 23:30,184.85,170.13
14/02/2023 00:00,166.43,167.4
14/02/2023 00:30,166.43,186.16
14/02/2023 01:00,143.99,156.83
14/02/2023 01:30,143.99,166.32
14/02/2023 02:00,136.44,164.7
14/02/2023 02:30,136.44,159.24
14/02/2023 03:00,125.7,155.11
14/02/2023 03:30,125.7,153.06
14/02/2023 04:00,124.36,141.95
14/02/2023 04:30,124.36,133.83
14/02/2023 05:00,124.95,130.79
14/02/2023 05:30,124.95,133.4
14/02/2023 06:00,121.02,142.08
14/02/2023 06:30,121.02,129.03
14/02/2023 07:00,119.6,133.52
14/02/2023 07:30,119.6,131.05
14/02/2023 08:00,118.71,156.2
14/02/2023 08:30,118.71,156.57
14/02/2023 09:00,123.37,164.44
14/02/2023 09:30,123.37,190.38
14/02/2023 10:00,150.08,172.14
14/02/2023 10:30,150.08,188.27
14/02/2023 11:00,174.01,184.86
14/02/2023 11:30,174.01,184.88
14/02/2023 12:00,186.07,173.19
14/02/2023 12:30,186.07,152.51
14/02/2023 13:00,174.01,153.35
14/02/2023 13:30,174.01,146.97274
14/02/2023 14:00,150.74,137.78
14/02/2023 14:30,150.74,145.47
14/02/2023 15:00,128.06,144.93
14/02/2023 15:30,128.06,142.25
14/02/2023 16:00,119.71,136.13
14/02/2023 16:30,119.71,135.8
14/02/2023 17:00,118.77,125.02
14/02/2023 17:30,118.77,131.94
14/02/2023 18:00,117.94,134.41
14/02/2023 18:30,117.94,124.59
14/02/2023 19:00,118.66,128.6
14/02/2023 19:30,118.66,117.8
14/02/2023 20:00,131.1,128.94
14/02/2023 20:30,131.1,129.19
14/02/2023 21:00,156.3,144.6
14/02/2023 21:30,156.3,133.63
14/02/2023 22:00,175.3,159.99
14/02/2023 22:30,175.3,161.16
14/02/2023 23:00,171.89,165.73
14/02/2023 23:30,171.89,167.95
15/02/2023 00:00,166.05,165.39
15/02/2023 00:30,166.05,179.58
15/02/2023 01:00,145.46,149.98
15/02/2023 01:30,145.46,164.18
15/02/2023 02:00,135,152.36
15/02/2023 02:30,135,147.15
15/02/2023 03:00,125.2,152.28
15/02/2023 03:30,125.2,149.6
15/02/2023 04:00,124.14,143.6
15/02/2023 04:30,124.14,141.47
15/02/2023 05:00,122.01,130.44
15/02/2023 05:30,122.01,126.42
15/02/2023 06:00,122.47,133.6
15/02/2023 06:30,122.47,129.8
15/02/2023 07:00,118.44,130.98
15/02/2023 07:30,118.44,126.01
15/02/2023 08:00,118.67,135.04
15/02/2023 08:30,118.67,151.18
15/02/2023 09:00,118.73,155.15
15/02/2023 09:30,118.73,164.92
15/02/2023 10:00,137.3,157.63
15/02/2023 10:30,137.3,169.61
15/02/2023 11:00,169.96,164.99
15/02/2023 11:30,169.96,166.72
15/02/2023 12:00,170.18,173.27
15/02/2023 12:30,170.18,168.61
15/02/2023 13:00,153.89,164.91
15/02/2023 13:30,153.89,162.8
15/02/2023 14:00,143.11,158.71
15/02/2023 14:30,143.11,151.76
15/02/2023 15:00,126.3,161.64
15/02/2023 15:30,126.3,154.4
15/02/2023 16:00,120.75,112.93
15/02/2023 16:30,120.75,110.69
15/02/2023 17:00,116,115.33
15/02/2023 17:30,116,126.51
15/02/2023 18:00,114,119.24
15/02/2023 18:30,114,115.2
15/02/2023 19:00,114.57,112.9
15/02/2023 19:30,114.57,115.81
15/02/2023 20:00,124.91,117.12
15/02/2023 20:30,124.91,119.63
15/02/2023 21:00,143.44,124.91
15/02/2023 21:30,143.44,118.54
15/02/2023 22:00,160.35,126.89
15/02/2023 22:30,160.35,128.4
15/02/2023 23:00,158.85,146.46
15/02/2023 23:30,158.85,155.2
16/02/2023 00:00,155.1,158.31
16/02/2023 00:30,155.1,178
16/02/2023 01:00,137.71,141.79
16/02/2023 01:30,137.71,142.9
16/02/2023 02:00,127.78,128.39
16/02/2023 02:30,127.78,128.47
16/02/2023 03:00,116.71,141
16/02/2023 03:30,116.71,137.11
16/02/2023 04:00,128.25,129.41
16/02/2023 04:30,128.25,124.2
16/02/2023 05:00,132.44,118.65
16/02/2023 05:30,132.44,115.1
16/02/2023 06:00,127.5,117.9
16/02/2023 06:30,127.5,120.65
16/02/2023 07:00,123.03,121.88
16/02/2023 07:30,123.03,121.51
16/02/2023 08:00,123.74,124.17
16/02/2023 08:30,123.74,123.28
16/02/2023 09:00,125.82,121.52
16/02/2023 09:30,125.82,123.07
16/02/2023 10:00,139.55,126.59
16/02/2023 10:30,139.55,128.99
16/02/2023 11:00,163.7,128.65
16/02/2023 11:30,163.7,125.05
16/02/2023 12:00,161.68,122.27
16/02/2023 12:30,161.68,123.35
16/02/2023 13:00,165.08,116.96
16/02/2023 13:30,165.08,113.6
16/02/2023 14:00,169.91,116.21
16/02/2023 14:30,169.91,109.08
16/02/2023 15:00,158,111.89
16/02/2023 15:30,158,90.89
16/02/2023 16:00,147.44,104.23
16/02/2023 16:30,147.44,46.92
16/02/2023 17:00,145.34,76.18
16/02/2023 17:30,145.34,96.75
16/02/2023 18:00,120.62,81.02
16/02/2023 18:30,120.62,56.85
16/02/2023 19:00,120.62,83.66
16/02/2023 19:30,120.62,62.07
16/02/2023 20:00,124,82.89
16/02/2023 20:30,124,52.51
16/02/2023 21:00,147.9,60.22
16/02/2023 21:30,147.9,53.8
16/02/2023 22:00,167.77,60.64
16/02/2023 22:30,167.77,94.72
16/02/2023 23:00,171.66,76.71
16/02/2023 23:30,171.66,113.18
17/02/2023 00:00,155.84,123.56
17/02/2023 00:30,155.84,138.73
17/02/2023 01:00,140.32,107.3
17/02/2023 01:30,140.32,120.52
17/02/2023 02:00,125.76,112.89
17/02/2023 02:30,125.76,113.41
17/02/2023 03:00,102.46,96.85
17/02/2023 03:30,102.46,85.84
17/02/2023 04:00,97.94,81.69
17/02/2023 04:30,97.94,88.15
17/02/2023 05:00,86.47,81.98
17/02/2023 05:30,86.47,78.49
17/02/2023 06:00,72.02,79.77
17/02/2023 06:30,72.02,84.17
17/02/2023 07:00,64.01,88.08
17/02/2023 07:30,64.01,97.75
17/02/2023 08:00,55.08,104.6
17/02/2023 08:30,55.08,105.81
17/02/2023 09:00,53.05,104.6
17/02/2023 09:30,53.05,131.25
17/02/2023 10:00,90.3,112.01
17/02/2023 10:30,90.3,141.88
17/02/2023 11:00,123.73,146.07
17/02/2023 11:30,123.73,143.78
17/02/2023 12:00,141.9,155.05
17/02/2023 12:30,141.9,155.01
17/02/2023 13:00,146.85,155.56
17/02/2023 13:30,146.85,150.4
17/02/2023 14:00,142.04,147.03
17/02/2023 14:30,142.04,128.13
17/02/2023 15:00,133,126.44
17/02/2023 15:30,133,124.33
17/02/2023 16:00,122.42,122.46
17/02/2023 16:30,122.42,127.54
17/02/2023 17:00,121.21,119.99
17/02/2023 17:30,121.21,103.72
17/02/2023 18:00,121.48,112.24
17/02/2023 18:30,121.48,76.52
17/02/2023 19:00,127.1,80.47
17/02/2023 19:30,127.1,70.71
17/02/2023 20:00,114.66,64.96
17/02/2023 20:30,114.66,45.14
17/02/2023 21:00,131.18,51.37
17/02/2023 21:30,131.18,49.3
17/02/2023 22:00,145.61,78.21
17/02/2023 22:30,145.61,86.84
17/02/2023 23:00,166.42,76.76
17/02/2023 23:30,166.42,99.79
18/02/2023 00:00,165.75,60.68
18/02/2023 00:30,165.75,95.4
18/02/2023 01:00,150.23,59.65
18/02/2023 01:30,150.23,99.36
18/02/2023 02:00,136.68,65.67
18/02/2023 02:30,136.68,77.6
18/02/2023 03:00,125.49,86.94
18/02/2023 03:30,125.49,97.64
18/02/2023 04:00,165,112.79
18/02/2023 04:30,165,109.67
18/02/2023 05:00,125.67,115.46
18/02/2023 05:30,125.67,117.86
18/02/2023 06:00,104.75,120.1
18/02/2023 06:30,104.75,119.94
18/02/2023 07:00,80,113
18/02/2023 07:30,80,109.9
18/02/2023 08:00,62.28,134.66
18/02/2023 08:30,62.28,138.87
18/02/2023 09:00,62.1,153.41
18/02/2023 09:30,62.1,165.8
18/02/2023 10:00,67.7,171.07
18/02/2023 10:30,67.7,179.3
18/02/2023 11:00,80.71,176.97
18/02/2023 11:30,80.71,158.23
18/02/2023 12:00,106.78,156.11
18/02/2023 12:30,106.78,137.61
18/02/2023 13:00,112.35,115.57
18/02/2023 13:30,112.35,122.54
18/02/2023 14:00,120.09,123.31
18/02/2023 14:30,120.09,124.11
18/02/2023 15:00,120.02,132.57
18/02/2023 15:30,120.02,126.97
18/02/2023 16:00,120.04,117.33
18/02/2023 16:30,120.04,95.17
18/02/2023 17:00,122.9,87.61
18/02/2023 17:30,122.9,105.39
18/02/2023 18:00,127.42,106.38
18/02/2023 18:30,127.42,100.82
18/02/2023 19:00,133.54,94.63
18/02/2023 19:30,133.54,89.84
18/02/2023 20:00,132.25,103.51
18/02/2023 20:30,132.25,104.87
18/02/2023 21:00,120.5,102.67
18/02/2023 21:30,120.5,102.92
18/02/2023 22:00,143.6,98.26
18/02/2023 22:30,143.6,105.56
18/02/2023 23:00,144.4,122.64
18/02/2023 23:30,144.4,129.96
19/02/2023 00:00,128.2,139.93
19/02/2023 00:30,128.2,141.56
19/02/2023 01:00,123.8,137.7
19/02/2023 01:30,123.8,138.46
19/02/2023 02:00,129.2,144.22
19/02/2023 02:30,129.2,137.51
19/02/2023 03:00,126.71,132.17
19/02/2023 03:30,126.71,116.74
19/02/2023 04:00,116.98,103.47
19/02/2023 04:30,116.98,88.98
19/02/2023 05:00,112.56,84.46
19/02/2023 05:30,112.56,76.15
19/02/2023 06:00,114.96,100.96
19/02/2023 06:30,114.96,89.57
19/02/2023 07:00,98.33,80.7
19/02/2023 07:30,98.33,82.29
19/02/2023 08:00,101.2,102.88
19/02/2023 08:30,101.2,121.15
19/02/2023 09:00,111.55,122.57
19/02/2023 09:30,111.55,135.39
19/02/2023 10:00,112.1,141.45
19/02/2023 10:30,112.1,158.44
19/02/2023 11:00,109.49,155.58
19/02/2023 11:30,109.49,130.51
19/02/2023 12:00,123.58,146.25
19/02/2023 12:30,123.58,118.8
19/02/2023 13:00,134.86,119.17
19/02/2023 13:30,134.86,102.48
19/02/2023 14:00,145.72,104.8
19/02/2023 14:30,145.72,84.2
19/02/2023 15:00,144.95,93.7
19/02/2023 15:30,144.95,59.74
19/02/2023 16:00,132.93,105.02
19/02/2023 16:30,132.93,81.35
19/02/2023 17:00,116.97,86.57
19/02/2023 17:30,116.97,109.11
19/02/2023 18:00,90,108.73
19/02/2023 18:30,90,99.63
19/02/2023 19:00,91.8,87.04
19/02/2023 19:30,91.8,76.69
19/02/2023 20:00,109.83,55.59
19/02/2023 20:30,109.83,47.77
19/02/2023 21:00,132.59,46.33
19/02/2023 21:30,132.59,51.28
19/02/2023 22:00,157.82,63.82
19/02/2023 22:30,157.82,72.36
19/02/2023 23:00,154.96,83.69
19/02/2023 23:30,154.96,117.94
20/02/2023 00:00,142.03,92.72
20/02/2023 00:30,142.03,136.36
20/02/2023 01:00,126.8,113.27
20/02/2023 01:30,126.8,119.71
20/02/2023 02:00,119.96,116.63
20/02/2023 02:30,119.96,109.64
20/02/2023 03:00,110.01,114.36
20/02/2023 03:30,110.01,102.6
20/02/2023 04:00,76.72,92.26
20/02/2023 04:30,76.72,91.61
20/02/2023 05:00,76.2,93.73
20/02/2023 05:30,76.2,91.93
20/02/2023 06:00,69.05,91.23
20/02/2023 06:30,69.05,90.87
20/02/2023 07:00,60.43,106.73
20/02/2023 07:30,60.43,99.6
20/02/2023 08:00,58.12,105.09
20/02/2023 08:30,58.12,108.95
20/02/2023 09:00,60.1,112.61
20/02/2023 09:30,60.1,129.57
20/02/2023 10:00,83.5,119.98
20/02/2023 10:30,83.5,152.07
20/02/2023 11:00,129.14,142.26
20/02/2023 11:30,129.14,144.92
20/02/2023 12:00,140.38,142.35
20/02/2023 12:30,140.38,134.09
20/02/2023 13:00,138.39,141.71
20/02/2023 13:30,138.39,116.58
20/02/2023 14:00,136.5,153.53
20/02/2023 14:30,136.5,129.66
20/02/2023 15:00,126.53,131.48
20/02/2023 15:30,126.53,125.65
20/02/2023 16:00,106.75,156.66
20/02/2023 16:30,106.75,141.05
20/02/2023 17:00,102.05,133.17
20/02/2023 17:30,102.05,165.92
20/02/2023 18:00,108.28,152.12
20/02/2023 18:30,108.28,151.88
20/02/2023 19:00,109.12,144.66
20/02/2023 19:30,109.12,135.26
20/02/2023 20:00,101.33,139.39
20/02/2023 20:30,101.33,140.08
20/02/2023 21:00,122.61,144.38
20/02/2023 21:30,122.61,133.56
20/02/2023 22:00,149.3,162.84
20/02/2023 22:30,149.3,152.83
20/02/2023 23:00,160.58,165.65
20/02/2023 23:30,160.58,171.65
21/02/2023 00:00,151.62,162.59
21/02/2023 00:30,151.62,180.08
21/02/2023 01:00,137.13,175.51
21/02/2023 01:30,137.13,179.59
21/02/2023 02:00,134.31,176.63
21/02/2023 02:30,134.31,175.96
21/02/2023 03:00,127.51,170.42
21/02/2023 03:30,127.51,160.86
21/02/2023 04:00,119.9,141.74
21/02/2023 04:30,119.9,138.13
21/02/2023 05:00,121.85,149.94
21/02/2023 05:30,121.85,141.63
21/02/2023 06:00,119.94,134.58
21/02/2023 06:30,119.94,132.4
21/02/2023 07:00,114.81,132.89
21/02/2023 07:30,114.81,132.88
21/02/2023 08:00,119.52,142.63
21/02/2023 08:30,119.52,147.76
21/02/2023 09:00,123.97,154.68
21/02/2023 09:30,123.97,165.42
21/02/2023 10:00,132.13,171.49
21/02/2023 10:30,132.13,177.39
21/02/2023 11:00,140.73,179.55
21/02/2023 11:30,140.73,177.49
21/02/2023 12:00,157.2,168.25
21/02/2023 12:30,157.2,164.42
21/02/2023 13:00,156.96,161.7
21/02/2023 13:30,156.96,142.43
21/02/2023 14:00,150.01,144.8
21/02/2023 14:30,150.01,142.55
21/02/2023 15:00,139.45,148.41
21/02/2023 15:30,139.45,131.84
21/02/2023 16:00,124.74,111.08
21/02/2023 16:30,124.74,112.11
21/02/2023 17:00,117.02,110.79
21/02/2023 17:30,117.02,119.53
21/02/2023 18:00,116.34,126.87
21/02/2023 18:30,116.34,107.95
21/02/2023 19:00,118.66,109.09
21/02/2023 19:30,118.66,109.12
21/02/2023 20:00,124.09,130.1
21/02/2023 20:30,124.09,133.89
21/02/2023 21:00,146.58,134.52
21/02/2023 21:30,146.58,130.72
21/02/2023 22:00,158.4,148.77
21/02/2023 22:30,158.4,170.21
21/02/2023 23:00,166.2,159.81
21/02/2023 23:30,166.2,164.1
22/02/2023 00:00,154.22,150.68
22/02/2023 00:30,154.22,168.55
22/02/2023 01:00,139.09,146.18
22/02/2023 01:30,139.09,161.56
22/02/2023 02:00,130.12,151.96
22/02/2023 02:30,130.12,140.32
22/02/2023 03:00,122.06,139.61
22/02/2023 03:30,122.06,134.25
22/02/2023 04:00,119.91,125.54
22/02/2023 04:30,119.91,119.6
22/02/2023 05:00,119.91,123.16
22/02/2023 05:30,119.91,123.05
22/02/2023 06:00,120.19,134.5
22/02/2023 06:30,120.19,125.25
22/02/2023 07:00,116.96,127.65
22/02/2023 07:30,116.96,125.79
22/02/2023 08:00,115.33,134.56
22/02/2023 08:30,115.33,146.69
22/02/2023 09:00,114.92,136.2
22/02/2023 09:30,114.92,157.28
22/02/2023 10:00,127.21,162.16
22/02/2023 10:30,127.21,173.95
22/02/2023 11:00,153.03,165.6
22/02/2023 11:30,153.03,162.71
22/02/2023 12:00,159.38,161.2
22/02/2023 12:30,159.38,151.69
22/02/2023 13:00,156.05,149.9
22/02/2023 13:30,156.05,136.43
22/02/2023 14:00,149.48,147.95
22/02/2023 14:30,149.48,138.15
22/02/2023 15:00,139.85,132.44
22/02/2023 15:30,139.85,133.24
22/02/2023 16:00,130.07,128.59
22/02/2023 16:30,130.07,121.58
22/02/2023 17:00,125.3,118.95
22/02/2023 17:30,125.3,114.3
22/02/2023 18:00,126.85,108.78
22/02/2023 18:30,126.85,100.57
22/02/2023 19:00,126.61,109.88
22/02/2023 19:30,126.61,114.28
22/02/2023 20:00,130.16,105.86
22/02/2023 20:30,130.16,109.01
22/02/2023 21:00,141.03,112.84
22/02/2023 21:30,141.03,105.44
22/02/2023 22:00,159.09,141.07
22/02/2023 22:30,159.09,146.52
22/02/2023 23:00,160.14,133.72
22/02/2023 23:30,160.14,134.72
23/02/2023 00:00,153.5,123.63
23/02/2023 00:30,153.5,156.74
23/02/2023 01:00,142.34,143.17
23/02/2023 01:30,142.34,156.57
23/02/2023 02:00,132.88,150.32
23/02/2023 02:30,132.88,135.87
23/02/2023 03:00,120.82,138.08
23/02/2023 03:30,120.82,128.92
23/02/2023 04:00,121.45,141.03
23/02/2023 04:30,121.45,150.6
23/02/2023 05:00,117.28,144.46
23/02/2023 05:30,117.28,147.55
23/02/2023 06:00,115.11,146.61
23/02/2023 06:30,115.11,148.99
23/02/2023 07:00,112.43,136.94
23/02/2023 07:30,112.43,133.7
23/02/2023 08:00,113.1,148.38
23/02/2023 08:30,113.1,162.41
23/02/2023 09:00,115.9,138.06
23/02/2023 09:30,115.9,153.41
23/02/2023 10:00,130.7,143.47
23/02/2023 10:30,130.7,160.39
23/02/2023 11:00,150.07,161.52
23/02/2023 11:30,150.07,162.91
23/02/2023 12:00,157.04,167.9
23/02/2023 12:30,157.04,153.66
23/02/2023 13:00,154.93,148.54
23/02/2023 13:30,154.93,134.16
23/02/2023 14:00,149.23,140.97
23/02/2023 14:30,149.23,128.88
23/02/2023 15:00,141.44,142.72
23/02/2023 15:30,141.44,129.13
23/02/2023 16:00,131.79,113.26
23/02/2023 16:30,131.79,106.51
23/02/2023 17:00,124.7,105.02
23/02/2023 17:30,124.7,105.76
23/02/2023 18:00,119.2,121.38
23/02/2023 18:30,119.2,110.88
23/02/2023 19:00,119.06,103.88
23/02/2023 19:30,119.06,99.99
23/02/2023 20:00,125.12,129.71
23/02/2023 20:30,125.12,120.15
23/02/2023 21:00,138.32,108.27
23/02/2023 21:30,138.32,102.08
23/02/2023 22:00,155.36,121.06
23/02/2023 22:30,155.36,105.14
23/02/2023 23:00,166.08,126.82
23/02/2023 23:30,166.08,135.53
24/02/2023 00:00,157.99,129.89
24/02/2023 00:30,157.99,146.17
24/02/2023 01:00,137.39,135.98
24/02/2023 01:30,137.39,148.55
24/02/2023 02:00,132.01,137.92
24/02/2023 02:30,132.01,137.05
24/02/2023 03:00,118.39,141.77
24/02/2023 03:30,118.39,130.89
24/02/2023 04:00,125.21,116.34
24/02/2023 04:30,125.21,112.3
24/02/2023 05:00,121.67,114.03
24/02/2023 05:30,121.67,114.63
24/02/2023 06:00,119.48,112.24
24/02/2023 06:30,119.48,110.04
24/02/2023 07:00,112.5,91.49
24/02/2023 07:30,112.5,95.34
24/02/2023 08:00,109.26,116.75
24/02/2023 08:30,109.26,124.55
24/02/2023 09:00,113.41,124.71
24/02/2023 09:30,113.41,127.07
24/02/2023 10:00,123.24,133.39
24/02/2023 10:30,123.24,150.5
24/02/2023 11:00,139.94,149.65
24/02/2023 11:30,139.94,148.51
24/02/2023 12:00,141.83,162.22
24/02/2023 12:30,141.83,158.63
24/02/2023 13:00,148.57,162.32
24/02/2023 13:30,148.57,154.99
24/02/2023 14:00,146.46,134.69
24/02/2023 14:30,146.46,123.89
24/02/2023 15:00,139.89,142.64
24/02/2023 15:30,139.89,141.6
24/02/2023 16:00,130.11,126.94
24/02/2023 16:30,130.11,134.89
24/02/2023 17:00,123.39,127.79
24/02/2023 17:30,123.39,137.13
24/02/2023 18:00,120.05,133.71
24/02/2023 18:30,120.05,127.84
24/02/2023 19:00,114.6,132.29
24/02/2023 19:30,114.6,127.73
24/02/2023 20:00,115.61,117.5
24/02/2023 20:30,115.61,106.88
24/02/2023 21:00,127.18,118.73
24/02/2023 21:30,127.18,113.03
24/02/2023 22:00,147.33,105.97
24/02/2023 22:30,147.33,115.77
24/02/2023 23:00,154.79,107.12
24/02/2023 23:30,154.79,127.81
25/02/2023 00:00,146.8,120.38
25/02/2023 00:30,146.8,137.35
25/02/2023 01:00,134.06,123.54
25/02/2023 01:30,134.06,149.22
25/02/2023 02:00,130.29,131.75
25/02/2023 02:30,130.29,134.72
25/02/2023 03:00,121.54,142.74
25/02/2023 03:30,121.54,140.35
25/02/2023 04:00,136.54,132.5
25/02/2023 04:30,136.54,117.53
25/02/2023 05:00,131.7,110.64
25/02/2023 05:30,131.7,119.97
25/02/2023 06:00,127,119.58
25/02/2023 06:30,127,117.02
25/02/2023 07:00,119.98,112.89
25/02/2023 07:30,119.98,117.35
25/02/2023 08:00,116.82,126.08
25/02/2023 08:30,116.82,141.22
25/02/2023 09:00,115.03,142.99
25/02/2023 09:30,115.03,158.82
25/02/2023 10:00,117.79,144.72
25/02/2023 10:30,117.79,170.08
25/02/2023 11:00,124.61,177.45
25/02/2023 11:30,124.61,178.41
25/02/2023 12:00,126.5,187.07
25/02/2023 12:30,126.5,178.63
25/02/2023 13:00,135.99,173.17
25/02/2023 13:30,135.99,147.56
25/02/2023 14:00,134.25,160.38
25/02/2023 14:30,134.25,150.69
25/02/2023 15:00,130.91,130.29
25/02/2023 15:30,130.91,140.38
25/02/2023 16:00,127.04,137.8
25/02/2023 16:30,127.04,129.29
25/02/2023 17:00,131.51,101.85
25/02/2023 17:30,131.51,120.92
25/02/2023 18:00,132.56,110.35
25/02/2023 18:30,132.56,105.86
25/02/2023 19:00,125.01,99.63
25/02/2023 19:30,125.01,98.62
25/02/2023 20:00,125,100.21
25/02/2023 20:30,125,100.08
25/02/2023 21:00,132.6,100.48
25/02/2023 21:30,132.6,100
25/02/2023 22:00,156.6,110.4
25/02/2023 22:30,156.6,110
25/02/2023 23:00,169.43,113.5
25/02/2023 23:30,169.43,120.28
26/02/2023 00:00,154.4,119.5
26/02/2023 00:30,154.4,120.29
26/02/2023 01:00,139.58,121.46
26/02/2023 01:30,139.58,128.62
26/02/2023 02:00,135.4,123.51
26/02/2023 02:30,135.4,115.57
26/02/2023 03:00,128.59,110.03
26/02/2023 03:30,128.59,104.34
26/02/2023 04:00,130.44,107.72
26/02/2023 04:30,130.44,119.12
26/02/2023 05:00,136.47,128.61
26/02/2023 05:30,136.47,131.58
26/02/2023 06:00,130.17,144.5
26/02/2023 06:30,130.17,140.78
26/02/2023 07:00,122.01,135.55
26/02/2023 07:30,122.01,128.91
26/02/2023 08:00,116.99,124.03
26/02/2023 08:30,116.99,126.34
26/02/2023 09:00,112.41,131.05
26/02/2023 09:30,112.41,148.05
26/02/2023 10:00,108.3,151.17
26/02/2023 10:30,108.3,163.6
26/02/2023 11:00,109.95,167.65
26/02/2023 11:30,109.95,164.79
26/02/2023 12:00,117.74,139.11
26/02/2023 12:30,117.74,118.85
26/02/2023 13:00,129.03,143.73
26/02/2023 13:30,129.03,120.63
26/02/2023 14:00,133.64,120.63
26/02/2023 14:30,133.64,120.63
26/02/2023 15:00,127.2,120.63
26/02/2023 15:30,127.2,120.63
26/02/2023 16:00,121.73,120.63
26/02/2023 16:30,121.73,120.63
26/02/2023 17:00,138.97,120.63
26/02/2023 17:30,138.97,120.63
26/02/2023 18:00,144.2,120.63
26/02/2023 18:30,144.2,120.63
26/02/2023 19:00,134.48,120.63
26/02/2023 19:30,134.48,120.63
26/02/2023 20:00,116.69,120.63
26/02/2023 20:30,116.69,120.63
26/02/2023 21:00,128.55,120.63
26/02/2023 21:30,128.55,120.63
26/02/2023 22:00,159.99,120.63
26/02/2023 22:30,159.99,120.63
26/02/2023 23:00,170.86,120.63
26/02/2023 23:30,170.86,120.63
27/02/2023 00:00,152.62,120.63
27/02/2023 00:30,152.62,120.63
27/02/2023 01:00,139.51,120.63
27/02/2023 01:30,139.51,120.63
27/02/2023 02:00,130.57,120.63
27/02/2023 02:30,130.57,120.63
27/02/2023 03:00,121.2,164.82
27/02/2023 03:30,121.2,162.27
27/02/2023 04:00,120.01,140.1
27/02/2023 04:30,120.01,136.81
27/02/2023 05:00,118.79,152.64
27/02/2023 05:30,118.79,154.4
27/02/2023 06:00,117.01,155.15
27/02/2023 06:30,117.01,148.67
27/02/2023 07:00,115.67,152.46
27/02/2023 07:30,115.67,147.45
27/02/2023 08:00,116.13,158.45
27/02/2023 08:30,116.13,155.04
27/02/2023 09:00,119.77,147.12
27/02/2023 09:30,119.77,164.15
27/02/2023 10:00,130.51,168
27/02/2023 10:30,130.51,164.05
27/02/2023 11:00,152.72,155.59
27/02/2023 11:30,152.72,144.27
27/02/2023 12:00,163.92,149.06
27/02/2023 12:30,163.92,140.48
27/02/2023 13:00,158.99,152.74
27/02/2023 13:30,158.99,123.52
27/02/2023 14:00,153.6,141.58
27/02/2023 14:30,153.6,115.92
27/02/2023 15:00,144.6,126.96
27/02/2023 15:30,144.6,120.75
27/02/2023 16:00,131.62,118.03
27/02/2023 16:30,131.62,113.28
27/02/2023 17:00,130.52,125.05
27/02/2023 17:30,130.52,123.25
27/02/2023 18:00,130.22,124.15
27/02/2023 18:30,130.22,122.41
27/02/2023 19:00,133.39,124.2
27/02/2023 19:30,133.39,124.05
27/02/2023 20:00,145.77,125.07
27/02/2023 20:30,145.77,117.38
27/02/2023 21:00,157.53,119.84
27/02/2023 21:30,157.53,109.04
27/02/2023 22:00,172.15,124.19
27/02/2023 22:30,172.15,115.74
27/02/2023 23:00,174.97,140.92
27/02/2023 23:30,174.97,173.48
28/02/2023 00:00,166.93,147.51
28/02/2023 00:30,166.93,172.86
28/02/2023 01:00,150.4,160.81
28/02/2023 01:30,150.4,158.56
28/02/2023 02:00,139.92,146.99
28/02/2023 02:30,139.92,139.29
28/02/2023 03:00,129,144.28
28/02/2023 03:30,129,141.79
28/02/2023 04:00,121.41,126.31
28/02/2023 04:30,121.41,121.18
28/02/2023 05:00,121.67,128.63
28/02/2023 05:30,121.67,122.31
28/02/2023 06:00,122.6,123.02
28/02/2023 06:30,122.6,118.19
28/02/2023 07:00,120,130.26
28/02/2023 07:30,120,131.17
28/02/2023 08:00,118.08,132.92
28/02/2023 08:30,118.08,131.71
28/02/2023 09:00,121.6,145.42
28/02/2023 09:30,121.6,161.37
28/02/2023 10:00,128.64,159.9
28/02/2023 10:30,128.64,170.34
28/02/2023 11:00,160,162.27
28/02/2023 11:30,160,156.36
28/02/2023 12:00,175.45,160.23
28/02/2023 12:30,175.45,142.62
28/02/2023 13:00,167.5,140.09
28/02/2023 13:30,167.5,140.03
28/02/2023 14:00,157.5,141.92
28/02/2023 14:30,157.5,126.92
28/02/2023 15:00,137.98,123.15
28/02/2023 15:30,137.98,116.49
28/02/2023 16:00,126.25,111.35
28/02/2023 16:30,126.25,107.96
28/02/2023 17:00,120.9,99
28/02/2023 17:30,120.9,109.68
28/02/2023 18:00,120.18,111.22
28/02/2023 18:30,120.18,107.85
28/02/2023 19:00,121.06,110.89
28/02/2023 19:30,121.06,115.49
28/02/2023 20:00,132.16,112.65
28/02/2023 20:30,132.16,105.38
28/02/2023 21:00,151.3,113.22
28/02/2023 21:30,151.3,113.37
28/02/2023 22:00,173.01,126.03
28/02/2023 22:30,173.01,128.9
28/02/2023 23:00,179.8,130.75
28/02/2023 23:30,179.8,129.76
01/03/2023 00:00,163.02,123.21
01/03/2023 00:30,163.02,147.35
01/03/2023 01:00,142.22,123.73
01/03/2023 01:30,142.22,138.87
01/03/2023 02:00,133.59,124.04
01/03/2023 02:30,133.59,120.93
01/03/2023 03:00,122.07,116.65
01/03/2023 03:30,122.07,116.41
01/03/2023 04:00,117.22,113.23
01/03/2023 04:30,117.22,118.85
